perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
1319491,209715200,9417576,200297624,1319490,69926912,49320352,20606560,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,319,8.5717526E9,6.7123928E7,175200.0,6.6948728E7,1300539.0,1319469,1319485,16,-27821544,0,0,27821544,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49320352,49232752,69926912,69926912,69926912,69926912,69926912,69926912,-903072,0,843376,1746448,3473408,3473408,3473408,3473408,3473408,3473408
1323193,209715200,9417576,200297624,1323192,69926912,49320352,20606560,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,320,8.599534848E9,6.7123928E7,175200.0,6.6948728E7,1304205.0,1323145,1323151,6,-27782248,0,0,27782248,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49320352,49320352,69926912,69926912,69926912,69926912,69926912,69926912,286568,0,1129944,843376,3473408,3473408,3473408,3473408,3473408,3473408
1327124,209715200,9417576,200297624,1327123,69926912,49320352,20606560,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,321,8.62751872E9,6.7211528E7,175200.0,6.7036328E7,1308227.0,1327157,1327173,16,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49407952,49320352,69926912,69926912,69926912,69926912,69926912,69926912,356608,0,1486552,1129944,3473408,3473408,3473408,3473408,3473408,3473408
1330764,209715200,9417576,200297624,1330763,69926912,49437152,20489760,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,322,8.655368144E9,6.7240728E7,175200.0,6.7065528E7,1311766.0,1330707,1330712,5,-27849424,0,0,27849424,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49437152,49407952,69926912,69926912,69926912,69926912,69926912,69926912,-416096,0,1070456,1486552,3473408,3473408,3473408,3473408,3473408,3473408
1334389,209715200,9417576,200297624,1334388,69926912,49466352,20460560,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,323,8.683336344E9,6.7269928E7,175200.0,6.7094728E7,1315403.0,1334337,1334349,12,-27968200,0,0,27968200,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49466352,49437152,69926912,69926912,69926912,69926912,69926912,69926912,-214488,0,855968,1070456,3473408,3473408,3473408,3473408,3473408,3473408
1338432,209715200,9417576,200297624,1338431,69926912,49524896,20402016,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,324,8.711320216E9,6.7328472E7,175200.0,6.7153272E7,1319394.0,1338334,1338340,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58544,0,49524896,49466352,69926912,69926912,69926912,69926912,69926912,69926912,422624,0,1301632,879008,3473408,3473408,3473408,3473408,3473408,3473408
1342590,209715200,9417576,200297624,1342585,69926912,49583224,20343688,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,325,8.739153856E9,6.73868E7,175200.0,6.72116E7,1323638.0,1342552,1342584,32,-27833640,0,0,27833640,27983872,27983872,27983872,27983872,27983872,27983872,58328,0,49583224,49524896,69926912,69926912,69926912,69926912,69926912,69926912,-26672,0,1274960,1301632,3473408,3473408,3473408,3473408,3473408,3473408
1346929,209715200,9417576,200297624,1346928,69926912,49612424,20314488,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,326,8.76692732E9,6.7416E7,175200.0,6.72408E7,1327947.0,1346888,1346893,5,-27773464,0,0,27773464,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49612424,49583224,69926912,69926912,69926912,69926912,69926912,69926912,57440,0,1332400,1274960,3473408,3473408,3473408,3473408,3473408,3473408
1351609,209715200,9417576,200297624,1351608,69926912,49700024,20226888,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,327,8.794880672E9,6.75036E7,175200.0,6.73284E7,1332626.0,1351566,1351572,6,-27953352,0,0,27953352,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49700024,49612424,69926912,69926912,69926912,69926912,69926912,69926912,49816,0,1382216,1332400,3473408,3473408,3473408,3473408,3473408,3473408
1355102,209715200,9417576,200297624,1355101,69926912,49700024,20226888,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,328,8.822703096E9,6.75036E7,175200.0,6.73284E7,1336148.0,1355089,1355094,5,-27822424,0,0,27822424,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49700024,49700024,69926912,69926912,69926912,69926912,69926912,69926912,-45720,0,1336496,1382216,3473408,3473408,3473408,3473408,3473408,3473408
1358888,209715200,9417576,200297624,1358887,69926912,49787624,20139288,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,329,8.850686288E9,6.75912E7,175200.0,6.7416E7,1339895.0,1358837,1358841,4,-27983192,0,0,27983192,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49787624,49700024,69926912,69926912,69926912,69926912,69926912,69926912,139992,0,1476488,1336496,3473408,3473408,3473408,3473408,3473408,3473408
1363567,209715200,9417576,200297624,1363566,69926912,49816824,20110088,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,330,8.8786554E9,6.76204E7,175200.0,6.74452E7,1344619.0,1363558,1363565,7,-27969112,0,0,27969112,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49816824,49787624,69926912,69926912,69926912,69926912,69926912,69926912,-755648,0,720840,1476488,3473408,3473408,3473408,3473408,3473408,3473408
1367654,209715200,9417576,200297624,1367653,69926912,49846024,20080888,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,331,8.906634448E9,6.76496E7,175200.0,6.74744E7,1348697.0,1367637,1367643,6,-27979048,0,0,27979048,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49846024,49816824,69926912,69926912,69926912,69926912,69926912,69926912,749584,0,1470424,720840,3473408,3473408,3473408,3473408,3473408,3473408
1371918,209715200,9417576,200297624,1371917,69926912,49933624,19993288,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,332,8.934610544E9,6.77372E7,175200.0,6.7562E7,1352971.0,1371893,1371917,24,-27976096,0,0,27976096,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49933624,49846024,69926912,69926912,69926912,69926912,69926912,69926912,-119848,0,1350576,1470424,3473408,3473408,3473408,3473408,3473408,3473408
1376248,209715200,9417576,200297624,1376247,69926912,49962824,19964088,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,333,8.962567272E9,6.77664E7,175200.0,6.75912E7,1357283.0,1376225,1376229,4,-27956728,0,0,27956728,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49962824,49933624,69926912,69926912,69926912,69926912,69926912,69926912,-324968,0,1025608,1350576,3473408,3473408,3473408,3473408,3473408,3473408
1380339,209715200,9417576,200297624,1380339,69926912,50021224,19905688,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,334,8.990427896E9,6.78248E7,175200.0,6.76496E7,1361365.0,1380305,1380311,6,-27860624,0,0,27860624,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50021224,49962824,69926912,69926912,69926912,69926912,69926912,69926912,73568,0,1099176,1025608,3473408,3473408,3473408,3473408,3473408,3473408
1384520,209715200,9417576,200297624,1384519,69926912,50079624,19847288,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,335,9.018359688E9,6.78832E7,175200.0,6.7708E7,1365551.0,1384493,1384497,4,-27931792,0,0,27931792,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50079624,50021224,69926912,69926912,69926912,69926912,69926912,69926912,145016,0,1244192,1099176,3473408,3473408,3473408,3473408,3473408,3473408
1388385,209715200,9417576,200297624,1388384,69926912,50079624,19847288,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,336,9.046326512E9,6.78832E7,175200.0,6.7708E7,1369375.0,1388317,1388321,4,-27966824,0,0,27966824,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50079624,50079624,69926912,69926912,69926912,69926912,69926912,69926912,-85528,0,1158664,1244192,3473408,3473408,3473408,3473408,3473408,3473408
1392334,209715200,9417576,200297624,1392333,69926912,50167368,19759544,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,337,9.074247024E9,6.7970944E7,175200.0,6.7795744E7,1373382.0,1392301,1392328,27,-27920512,0,0,27920512,27983872,27983872,27983872,27983872,27983872,27983872,87744,0,50167368,50079624,69926912,69926912,69926912,69926912,69926912,69926912,254320,0,1412984,1158664,3473408,3473408,3473408,3473408,3473408,3473408
1396062,209715200,9417576,200297624,1396061,69926912,50196496,19730416,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,338,9.102140696E9,6.8000072E7,175200.0,6.7824872E7,1377107.0,1396049,1396053,4,-27893672,0,0,27893672,27983872,27983872,27983872,27983872,27983872,27983872,29128,0,50196496,50167368,69926912,69926912,69926912,69926912,69926912,69926912,-37784,0,1375200,1412984,3473408,3473408,3473408,3473408,3473408,3473408
1399758,209715200,9417576,200297624,1399757,69926912,50254896,19672016,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,339,9.130124568E9,6.8058472E7,175200.0,6.7883272E7,1380796.0,1399737,1399742,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50254896,50196496,69926912,69926912,69926912,69926912,69926912,69926912,-300648,0,1074552,1375200,3473408,3473408,3473408,3473408,3473408,3473408
1403262,209715200,9417576,200297624,1403262,69926912,50284096,19642816,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,340,9.15810844E9,6.8087672E7,175200.0,6.7912472E7,1384293.0,1403233,1403239,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50284096,50254896,69926912,69926912,69926912,69926912,69926912,69926912,438672,0,1513224,1074552,3473408,3473408,3473408,3473408,3473408,3473408
1406720,209715200,9417576,200297624,1406720,69926912,50342496,19584416,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,341,9.185924736E9,6.8146072E7,175200.0,6.7970872E7,1387770.0,1406709,1406716,7,-27816296,0,0,27816296,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50342496,50284096,69926912,69926912,69926912,69926912,69926912,69926912,-414048,0,1099176,1513224,3473408,3473408,3473408,3473408,3473408,3473408
1410617,209715200,9417576,200297624,1410616,69926912,50400896,19526016,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,342,9.213791328E9,6.8204472E7,175200.0,6.8029272E7,1391605.0,1410545,1410551,6,-27866592,0,0,27866592,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50400896,50342496,69926912,69926912,69926912,69926912,69926912,69926912,251400,0,1350576,1099176,3473408,3473408,3473408,3473408,3473408,3473408
1414306,209715200,9417576,200297624,1414305,69926912,50430096,19496816,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,343,9.24173228E9,6.8233672E7,175200.0,6.8058472E7,1395359.0,1414301,1414305,4,-27940952,0,0,27940952,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50430096,50400896,69926912,69926912,69926912,69926912,69926912,69926912,-910704,0,439872,1350576,3473408,3473408,3473408,3473408,3473408,3473408
1418191,209715200,9417576,200297624,1418190,69926912,50517696,19409216,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,344,9.269716152E9,6.8321272E7,175200.0,6.8146072E7,1399170.0,1418109,1418116,7,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50517696,50430096,69926912,69926912,69926912,69926912,69926912,69926912,833040,0,1272912,439872,3473408,3473408,3473408,3473408,3473408,3473408
1422076,209715200,9417576,200297624,1422076,69926912,50546896,19380016,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,345,9.297484344E9,6.8350472E7,175200.0,6.8175272E7,1403087.0,1422025,1422033,8,-27768192,0,0,27768192,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50546896,50517696,69926912,69926912,69926912,69926912,69926912,69926912,-198360,0,1074552,1272912,3473408,3473408,3473408,3473408,3473408,3473408
1426046,209715200,9417576,200297624,1426045,69926912,50576096,19350816,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,346,9.325252792E9,6.8379672E7,175200.0,6.8204472E7,1407094.0,1426013,1426040,27,-27768448,0,0,27768448,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50576096,50546896,69926912,69926912,69926912,69926912,69926912,69926912,55392,0,1129944,1074552,3473408,3473408,3473408,3473408,3473408,3473408
1430074,209715200,9417576,200297624,1430073,69926912,50663696,19263216,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,347,9.353152576E9,6.8467272E7,175200.0,6.8292072E7,1411119.0,1430053,1430065,12,-27899784,0,0,27899784,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50663696,50576096,69926912,69926912,69926912,69926912,69926912,69926912,116296,0,1246240,1129944,3473408,3473408,3473408,3473408,3473408,3473408
1434434,209715200,9417576,200297624,1434433,69926912,50663696,19263216,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,348,9.381086384E9,6.8467272E7,175200.0,6.8292072E7,1415483.0,1434425,1434429,4,-27933808,0,0,27933808,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50663696,50663696,69926912,69926912,69926912,69926912,69926912,69926912,-395488,0,916304,1311792,3473408,3473408,3473408,3473408,3473408,3473408
1438142,209715200,9417576,200297624,1438141,69926912,50751296,19175616,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,349,9.408969144E9,6.8554872E7,175200.0,6.8379672E7,1419167.0,1438109,1438113,4,-27882760,0,0,27882760,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50751296,50663696,69926912,69926912,69926912,69926912,69926912,69926912,-57440,0,858864,916304,3473408,3473408,3473408,3473408,3473408,3473408
1441515,209715200,9417576,200297624,1441514,69926912,50780496,19146416,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,350,9.436920888E9,6.8584072E7,175200.0,6.8408872E7,1422552.0,1441481,1441498,17,-27951744,0,0,27951744,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50780496,50751296,69926912,69926912,69926912,69926912,69926912,69926912,-133832,0,725032,858864,3473408,3473408,3473408,3473408,3473408,3473408
