perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
132477,209715200,9383240,200331960,132475,69926912,49027008,20899904,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,30,6.97495656E8,4.9143232E7,0.0,4.9143232E7,116584.0,132425,132453,28,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49027008,48968608,69926912,69926912,69926912,69926912,69926912,69926912,-1736,0,1101224,1102960,3473408,3473408,3473408,3473408,3473408,3473408
136703,209715200,9383240,200331960,136701,69926912,49027008,20899904,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,31,7.25479528E8,4.9201632E7,0.0,4.9201632E7,120929.0,136764,136798,34,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49085408,49027008,69926912,69926912,69926912,69926912,69926912,69926912,387376,0,1488600,1101224,3473408,3473408,3473408,3473408,3473408,3473408
142015,209715200,9385936,200329264,142013,69926912,49114608,20812304,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,32,7.53453232E8,4.9230832E7,0.0,4.9230832E7,126100.0,141963,141969,6,-27973704,0,0,27973704,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49114608,49085408,69926912,69926912,69926912,69926912,69926912,69926912,-82632,0,1405968,1488600,3473408,3473408,3473408,3473408,3473408,3473408
146456,209715200,9386464,200328736,146455,69926912,49173152,20753760,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,33,7.81392768E8,4.9289376E7,0.0,4.9289376E7,130585.0,146430,146454,24,-27939536,0,0,27939536,27983872,27983872,27983872,27983872,27983872,27983872,58544,0,49173152,49114608,69926912,69926912,69926912,69926912,69926912,69926912,-333464,0,1072504,1405968,3473408,3473408,3473408,3473408,3473408,3473408
150789,209715200,9386968,200328232,150788,69926912,49202280,20724632,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,34,8.09368976E8,4.9318504E7,0.0,4.9318504E7,134848.0,150711,150717,6,-27976208,0,0,27976208,27983872,27983872,27983872,27983872,27983872,27983872,29128,0,49202280,49173152,69926912,69926912,69926912,69926912,69926912,69926912,-225016,0,847488,1072504,3473408,3473408,3473408,3473408,3473408,3473408
156001,209715200,9387408,200327792,156001,69926912,49202352,20724560,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,35,8.37080184E8,4.9318576E7,0.0,4.9318576E7,140075.0,155937,155944,7,-27711208,0,0,27711208,27983872,27983872,27983872,27983872,27983872,27983872,72,0,49202352,49202280,69926912,69926912,69926912,69926912,69926912,69926912,86144,0,933632,847488,3473408,3473408,3473408,3473408,3473408,3473408
159979,209715200,9391624,200323576,159978,69926912,49267000,20659912,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,36,8.64850216E8,4.9383224E7,0.0,4.9383224E7,144090.0,159952,159959,7,-27770032,0,0,27770032,27983872,27983872,27983872,27983872,27983872,27983872,64648,0,49267000,49202352,69926912,69926912,69926912,69926912,69926912,69926912,-28720,0,904912,933632,3473408,3473408,3473408,3473408,3473408,3473408
164771,209715200,9391624,200323576,164770,69926912,49332280,20594632,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,37,8.92693424E8,4.9448504E7,0.0,4.9448504E7,148892.0,164729,164761,32,-27843208,0,0,27843208,27983872,27983872,27983872,27983872,27983872,27983872,65280,0,49332280,49267000,69926912,69926912,69926912,69926912,69926912,69926912,167592,0,1072504,904912,3473408,3473408,3473408,3473408,3473408,3473408
169567,209715200,9392096,200323104,169565,69926912,49361480,20565432,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,38,9.20658376E8,4.9477704E7,0.0,4.9477704E7,153654.0,169517,169523,6,-27964952,0,0,27964952,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49361480,49332280,69926912,69926912,69926912,69926912,69926912,69926912,302696,0,1375200,1072504,3473408,3473408,3473408,3473408,3473408,3473408
174195,209715200,9392528,200322672,174194,69926912,49419880,20507032,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,39,9.48628472E8,4.9536104E7,0.0,4.9536104E7,158324.0,174190,174193,3,-27970096,0,0,27970096,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,49419880,49361480,69926912,69926912,69926912,69926912,69926912,69926912,-71520,0,1303680,1375200,3473408,3473408,3473408,3473408,3473408,3473408
178787,209715200,9393384,200321816,178786,69926912,49478408,20448504,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,40,9.76367104E8,4.9594632E7,0.0,4.9594632E7,162901.0,178739,178770,31,-27738632,0,0,27738632,27983872,27983872,27983872,27983872,27983872,27983872,58528,0,49478408,49419880,69926912,69926912,69926912,69926912,69926912,69926912,-28720,0,1274960,1303680,3473408,3473408,3473408,3473408,3473408,3473408
184274,209715200,9393384,200321816,184235,69926912,49478408,20448504,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,41,1.004350976E9,4.9624176E7,0.0,4.9624176E7,168396.0,184259,184265,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29544,0,49507952,49478408,69926912,69926912,69926912,69926912,69926912,69926912,7088,0,1282048,1274960,3473408,3473408,3473408,3473408,3473408,3473408
189040,209715200,9393416,200321784,189039,69926912,49537152,20389760,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,42,1.032108656E9,4.9653376E7,0.0,4.9653376E7,173143.0,189005,189012,7,-27757680,0,0,27757680,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,49537152,49507952,69926912,69926912,69926912,69926912,69926912,69926912,-131592,0,1150456,1282048,3473408,3473408,3473408,3473408,3473408,3473408
194571,209715200,9393416,200321784,194570,69926912,49645336,20281576,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,43,1.059935416E9,4.976156E7,0.0,4.976156E7,178680.0,194545,194549,4,-27826760,0,0,27826760,27983872,27983872,27983872,27983872,27983872,27983872,108184,0,49645336,49537152,69926912,69926912,69926912,69926912,69926912,69926912,-106672,0,1043784,1150456,3473408,3473408,3473408,3473408,3473408,3473408
199343,209715200,9393584,200321616,199338,69926912,49645336,20281576,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,44,1.087898912E9,4.976156E7,0.0,4.976156E7,183466.0,199329,199335,6,-27963496,0,0,27963496,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49645336,49645336,69926912,69926912,69926912,69926912,69926912,69926912,-49288,0,1132520,1181808,3473408,3473408,3473408,3473408,3473408,3473408
203495,209715200,9393584,200321616,203494,69926912,49732936,20193976,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,45,1.115805728E9,4.984916E7,0.0,4.984916E7,187602.0,203437,203471,34,-27906816,0,0,27906816,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49732936,49645336,69926912,69926912,69926912,69926912,69926912,69926912,418464,0,1550984,1132520,3473408,3473408,3473408,3473408,3473408,3473408
209081,209715200,9393584,200321616,209080,69926912,49762224,20164688,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,46,1.143753736E9,4.9878448E7,0.0,4.9878448E7,193163.0,209005,209032,27,-27948008,0,0,27948008,27983872,27983872,27983872,27983872,27983872,27983872,29288,0,49762224,49732936,69926912,69926912,69926912,69926912,69926912,69926912,-338408,0,1212576,1550984,3473408,3473408,3473408,3473408,3473408,3473408
214394,209715200,9393768,200321432,214393,69926912,49791608,20135304,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,47,1.171615392E9,4.9907832E7,0.0,4.9907832E7,198456.0,214313,214325,12,-27861656,0,0,27861656,27983872,27983872,27983872,27983872,27983872,27983872,29384,0,49791608,49762224,69926912,69926912,69926912,69926912,69926912,69926912,119824,0,1332400,1212576,3473408,3473408,3473408,3473408,3473408,3473408
218778,209715200,9394120,200321080,218772,69926912,49879208,20047704,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,48,1.199512408E9,4.9995432E7,0.0,4.9995432E7,202902.0,218765,218771,6,-27897016,0,0,27897016,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,49879208,49791608,69926912,69926912,69926912,69926912,69926912,69926912,-290664,0,1041736,1332400,3473408,3473408,3473408,3473408,3473408,3473408
223780,209715200,9394120,200321080,223779,69926912,49880120,20046792,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,49,1.22749628E9,4.9996344E7,0.0,4.9996344E7,207861.0,223728,223730,2,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,912,0,49880120,49879208,69926912,69926912,69926912,69926912,69926912,69926912,-94664,0,1158664,1253328,3473408,3473408,3473408,3473408,3473408,3473408
228156,209715200,9394592,200320608,228153,69926912,49996920,19929992,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,50,1.25543512E9,5.0113144E7,0.0,5.0113144E7,212273.0,228117,228142,25,-27938840,0,0,27938840,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,49996920,49880120,69926912,69926912,69926912,69926912,69926912,69926912,23144,0,1181808,1158664,3473408,3473408,3473408,3473408,3473408,3473408
233742,209715200,9395248,200319952,233740,69926912,49996920,19929992,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,51,1.283290664E9,5.0113144E7,0.0,5.0113144E7,217833.0,233685,233702,17,-27855544,0,0,27855544,27983872,27983872,27983872,27983872,27983872,27983872,0,0,49996920,49996920,69926912,69926912,69926912,69926912,69926912,69926912,-109304,0,1072504,1181808,3473408,3473408,3473408,3473408,3473408,3473408
238324,209715200,9395248,200319952,238323,69926912,50026120,19900792,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,52,1.311142656E9,5.0142344E7,0.0,5.0142344E7,222452.0,238288,238321,33,-27851992,0,0,27851992,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50026120,49996920,69926912,69926912,69926912,69926912,69926912,69926912,333464,0,1405968,1072504,3473408,3473408,3473408,3473408,3473408,3473408
243807,209715200,9395248,200319952,243806,69926912,50113720,19813192,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,53,1.33907072E9,5.0229944E7,0.0,5.0229944E7,227915.0,243778,243784,6,-27928064,0,0,27928064,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50113720,50026120,69926912,69926912,69926912,69926912,69926912,69926912,-88208,0,1317760,1405968,3473408,3473408,3473408,3473408,3473408,3473408
248687,209715200,9395248,200319952,248686,69926912,50113720,19813192,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,54,1.3669676E9,5.0229944E7,0.0,5.0229944E7,232804.0,248645,248673,28,-27896880,0,0,27896880,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50113720,50113720,69926912,69926912,69926912,69926912,69926912,69926912,43360,0,1361120,1317760,3473408,3473408,3473408,3473408,3473408,3473408
254495,209715200,9395720,200319480,254494,69926912,50230520,19696392,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,55,1.394870904E9,5.0346744E7,0.0,5.0346744E7,238620.0,254445,254489,44,-27903304,0,0,27903304,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,50230520,50113720,69926912,69926912,69926912,69926912,69926912,69926912,-317336,0,1043784,1361120,3473408,3473408,3473408,3473408,3473408,3473408
259854,209715200,9396192,200319008,259846,69926912,50230520,19696392,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,56,1.42274488E9,5.0346744E7,0.0,5.0346744E7,243977.0,259813,259846,33,-27873976,0,0,27873976,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50230520,50230520,69926912,69926912,69926912,69926912,69926912,69926912,57440,0,1101224,1043784,3473408,3473408,3473408,3473408,3473408,3473408
265078,209715200,9396192,200319008,265077,69926912,50288920,19637992,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,57,1.450610664E9,5.0405144E7,0.0,5.0405144E7,249181.0,265045,265050,5,-27865784,0,0,27865784,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50288920,50230520,69926912,69926912,69926912,69926912,69926912,69926912,204504,0,1305728,1101224,3473408,3473408,3473408,3473408,3473408,3473408
270212,209715200,9396648,200318552,270210,69926912,50347320,19579592,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,58,1.478429688E9,5.0463544E7,0.0,5.0463544E7,254336.0,270193,270205,12,-27819024,0,0,27819024,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50347320,50288920,69926912,69926912,69926912,69926912,69926912,69926912,-261944,0,1043784,1305728,3473408,3473408,3473408,3473408,3473408,3473408
274881,209715200,9396648,200318552,274880,69926912,50347320,19579592,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,59,1.50641356E9,5.0463544E7,0.0,5.0463544E7,259056.0,274905,274925,20,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50347320,50347320,69926912,69926912,69926912,69926912,69926912,69926912,483488,0,1527272,1043784,3473408,3473408,3473408,3473408,3473408,3473408
280072,209715200,9397120,200318080,280070,69926912,50405720,19521192,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,60,1.534362144E9,5.0521944E7,0.0,5.0521944E7,264128.0,279991,279997,6,-27948584,0,0,27948584,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50405720,50347320,69926912,69926912,69926912,69926912,69926912,69926912,-152072,0,1375200,1527272,3473408,3473408,3473408,3473408,3473408,3473408
285046,209715200,9397120,200318080,285036,69926912,50464120,19462792,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,61,1.562346016E9,5.0580344E7,0.0,5.0580344E7,269166.0,285001,285035,34,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50464120,50405720,69926912,69926912,69926912,69926912,69926912,69926912,-100240,0,1274960,1375200,3473408,3473408,3473408,3473408,3473408,3473408
289803,209715200,9397760,200317440,289802,69926912,50493320,19433592,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,62,1.590297336E9,5.0609544E7,0.0,5.0609544E7,273926.0,289789,289795,6,-27951320,0,0,27951320,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50493320,50464120,69926912,69926912,69926912,69926912,69926912,69926912,-4944,0,1270016,1274960,3473408,3473408,3473408,3473408,3473408,3473408
294087,209715200,9398168,200317032,294086,69926912,50580920,19345992,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,63,1.618241664E9,5.0697144E7,0.0,5.0697144E7,278197.0,294040,294066,26,-27944328,0,0,27944328,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50580920,50493320,69926912,69926912,69926912,69926912,69926912,69926912,-197512,0,1072504,1270016,3473408,3473408,3473408,3473408,3473408,3473408
298936,209715200,9398608,200316592,298934,69926912,50610120,19316792,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,64,1.646170936E9,5.0726344E7,0.0,5.0726344E7,283047.0,298913,298916,3,-27929272,0,0,27929272,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50610120,50580920,69926912,69926912,69926912,69926912,69926912,69926912,304744,0,1377248,1072504,3473408,3473408,3473408,3473408,3473408,3473408
303860,209715200,9398808,200316392,303859,69926912,50670616,19256296,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,65,1.67406856E9,5.078684E7,0.0,5.078684E7,287956.0,303797,303825,28,-27897624,0,0,27897624,27983872,27983872,27983872,27983872,27983872,27983872,60496,0,50670616,50610120,69926912,69926912,69926912,69926912,69926912,69926912,-304744,0,1072504,1377248,3473408,3473408,3473408,3473408,3473408,3473408
308440,209715200,9398840,200316360,308439,69926912,50699816,19227096,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,66,1.70196124E9,5.081604E7,0.0,5.081604E7,292520.0,308385,308389,4,-27892680,0,0,27892680,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50699816,50670616,69926912,69926912,69926912,69926912,69926912,69926912,-376192,0,696312,1072504,3473408,3473408,3473408,3473408,3473408,3473408
313419,209715200,9399024,200316176,313418,69926912,50758304,19168608,7,1.0,19408,22386,2978,-6491640,0,16140224,22631864,27983872,27983872,27983872,27983872,27983872,27983872,15016,0,47893416,47878400,69926912,69926912,69926912,69926912,69926912,69926912,380056,0,1531072,1151016,3473408,3473408,3473408,3473408,3473408,3473408,67,1.729945112E9,5.0874528E7,0.0,5.0874528E7,297539.0,313404,313408,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58488,0,50758304,50699816,69926912,69926912,69926912,69926912,69926912,69926912,374144,0,1070456,696312,3473408,3473408,3473408,3473408,3473408,3473408
